Test Name=,
Test Request Number=,8273
Data Type=,1
Data Extracted on(Server)=,6/3/2022 1:50:43 AM Eastern Standard Time
Selected Start Time(Could be different from actual)= , 2/2/2022 4:58:27 AM
Selected End Time(Could be different from actual)= , 2/3/2022 1:40:49 PM
New Output File Format =,TRUE
Export Header =,TRUE
DataTypeDesired,Scan Data
How Often (seconds)= , 0
MaxLinesDesiredInFile= ,-1
MaxColsDesiredInFile= ,-1
Filter List
Filter Variable,Min Filter Value, Max Filter Value, Ignore Zero (0=do not ignore, 1 = ignore)

###
Date,Time,Time (UTC),Test ID number,Test point sequence number,Test point identification,ca_52 : LOAD :  : MW : Load,ca_57 : TEXHAUST :  : degF : Exhaust temp
02/02/2022, 12:29:06.196,1643822947.074,8273,0,na,162.1210632324,1250.314575195
02/02/2022, 12:29:15.200,1643822955.583,8273,0,na,162.0173492432,1249.742919922
02/02/2022, 12:29:18.200,1643822958.603,8273,0,na,162.0618591309,1249.351074219
02/02/2022, 12:29:40.211,1643822981.184,8273,0,na,163.156463623,1250.491210938
02/02/2022, 12:30:05.229,1643823006.081,8273,0,na,162.3533935547,1249.271484375
02/02/2022, 12:30:30.235,1643823031.108,8273,0,na,162.0970611572,1250.207763672
02/02/2022, 12:31:28.255,1643823088.424,8273,0,na,162.7811584473,1249.264526367
02/02/2022, 12:31:40.258,1643823100.344,8273,0,na,162.0419158936,1250.227539063
02/02/2022, 12:32:18.272,1643823138.99,8273,0,na,162.455871582,1250.291870117
02/02/2022, 12:32:34.278,1643823154.958,8273,0,na,162.8234558105,1250.02722168
02/02/2022, 12:34:55.526,1643823295.8,8273,0,na,182.1725463867,1250.561157227
02/02/2022, 12:35:17.535,1643823318.452,8273,0,na,193.5704650879,1249.401367188
02/02/2022, 12:35:31.537,1643823332.018,8273,0,na,211.1827087402,1255.829345703
02/02/2022, 12:35:41.541,1643823341.829,8273,0,na,197.9014434814,1246.786865234
02/02/2022, 12:37:02.570,1643823423.144,8273,0,na,205.6251678467,1249.812988281
02/02/2022, 12:37:32.584,1643823453.076,8273,0,na,205.099609375,1249.711303711
02/02/2022, 12:37:55.590,1643823476.569,8273,0,na,205.0021972656,1250.298095703
02/02/2022, 12:38:23.604,1643823504.45,8273,0,na,204.6019134521,1250.19128418
02/02/2022, 12:38:26.606,1643823507.036,8273,0,na,204.5574798584,1249.540649414
02/02/2022, 12:39:31.630,1643823572.623,8273,0,na,204.7896728516,1249.899536133
02/02/2022, 12:40:44.655,1643823645.492,8273,0,na,204.7885437012,1250.449829102
02/02/2022, 12:40:45.655,1643823645.714,8273,0,na,204.4261322021,1250.316894531
02/02/2022, 12:41:09.669,1643823670.296,8273,0,na,204.6386413574,1249.879760742
02/02/2022, 12:41:18.676,1643823679.268,8273,0,na,204.6882781982,1249.675292969
02/02/2022, 12:41:19.676,1643823679.724,8273,0,na,204.9468841553,1249.954101563
02/02/2022, 12:42:39.701,1643823759.973,8273,0,na,205.0009155273,1250.170410156
02/02/2022, 12:43:42.721,1643823823.689,8273,0,na,204.7781982422,1249.284301758
02/02/2022, 12:44:06.729,1643823847.558,8273,0,na,204.7519073486,1249.970947266
02/02/2022, 12:44:38.741,1643823879.173,8273,0,na,204.7071990967,1250.526367188
02/02/2022, 12:44:44.745,1643823884.893,8273,0,na,204.888961792,1250.659790039
02/02/2022, 12:45:12.755,1643823912.768,8273,0,na,205.0685119629,1250.780639648
02/02/2022, 12:46:16.783,1643823977.492,8273,0,na,204.7003326416,1249.440795898
02/02/2022, 12:46:56.789,1643824017.118,8273,0,na,204.5720825195,1249.796875
02/02/2022, 12:47:42.801,1643824063.309,8273,0,na,205.0093231201,1249.731079102
02/02/2022, 12:48:36.825,1643824117.761,8273,0,na,204.8182983398,1250.021362305
02/02/2022, 12:50:06.857,1643824207.442,8273,0,na,204.379776001,1250.1484375
02/02/2022, 12:50:29.862,1643824230.506,8273,0,na,204.5853118896,1250.306030273
02/02/2022, 12:51:03.866,1643824264.858,8273,0,na,204.598815918,1249.88684082
02/02/2022, 12:52:18.887,1643824338.99,8273,0,na,204.7029266357,1250.478637695
02/02/2022, 12:52:23.889,1643824344.532,8273,0,na,204.6446075439,1249.718383789
02/02/2022, 12:52:27.891,1643824348.769,8273,0,na,204.5878601074,1249.42578125
02/02/2022, 12:52:32.891,1643824353.43,8273,0,na,204.7304534912,1249.632080078
02/02/2022, 12:52:59.898,1643824380.68,8273,0,na,204.6930541992,1250.34777832
02/02/2022, 12:53:16.903,1643824397.74,8273,0,na,204.7520599365,1250.66015625
02/02/2022, 12:53:52.919,1643824433.811,8273,0,na,204.4221343994,1249.331787109
02/02/2022, 12:53:57.920,1643824437.969,8273,0,na,204.3954162598,1249.005004883
02/02/2022, 12:56:54.991,1643824615.975,8273,0,na,204.7951812744,1251.151367188
02/02/2022, 12:57:10.995,1643824631.312,8273,0,na,204.8167572021,1250.44519043
02/02/2022, 12:58:04.011,1643824684.804,8273,0,na,204.3925018311,1249.496337891
02/02/2022, 12:58:17.016,1643824697.402,8273,0,na,204.7430877686,1250.6171875
02/02/2022, 12:58:29.022,1643824709.804,8273,0,na,204.8032836914,1249.600463867
02/02/2022, 12:59:08.038,1643824748.131,8273,0,na,204.7325439453,1250.382446289
02/02/2022, 12:59:54.055,1643824794.408,8273,0,na,204.6544494629,1250.086425781
02/02/2022, 13:00:22.061,1643824822.099,8273,0,na,204.7392730713,1249.895996094
02/02/2022, 13:00:31.066,1643824831.804,8273,0,na,204.7896575928,1250.029296875
02/02/2022, 13:00:46.072,1643824846.856,8273,0,na,204.9101257324,1250.66015625
02/02/2022, 13:01:39.099,1643824899.281,8273,0,na,204.8591308594,1250.677978516
02/02/2022, 13:02:05.110,1643824925.816,8273,0,na,204.8795776367,1249.948242188
02/02/2022, 13:02:24.117,1643824944.769,8273,0,na,204.7056274414,1249.057006836
02/02/2022, 13:04:39.162,1643825080.066,8273,0,na,204.7506256104,1250.052734375
02/02/2022, 13:06:48.280,1643825209.033,8273,0,na,204.7002410889,1250.180664063
02/02/2022, 13:09:09.341,1643825349.404,8273,0,na,204.7715454102,1250.424438477
02/02/2022, 13:09:16.344,1643825356.6,8273,0,na,205.2030639648,1250.485107422
02/02/2022, 13:10:18.363,1643825419.121,8273,0,na,204.8898620605,1250.639282227
02/02/2022, 13:10:19.364,1643825419.463,8273,0,na,204.9806518555,1250.612670898
02/02/2022, 13:10:29.367,1643825430.073,8273,0,na,204.581741333,1249.8125
02/02/2022, 13:11:06.383,1643825466.765,8273,0,na,204.9776763916,1250.444458008
02/02/2022, 13:11:31.397,1643825491.5,8273,0,na,204.9721832275,1249.887573242
02/02/2022, 13:11:40.398,1643825501.06,8273,0,na,204.944519043,1248.557250977
02/02/2022, 13:12:23.412,1643825543.998,8273,0,na,204.8900909424,1250.255126953
02/02/2022, 13:12:56.422,1643825577.199,8273,0,na,204.8034973145,1250.385131836
02/02/2022, 13:13:02.426,1643825582.576,8273,0,na,204.9295196533,1250.563964844
02/02/2022, 13:14:16.460,1643825657.26,8273,0,na,221.7487335205,1249.94934082
02/02/2022, 13:15:17.484,1643825718.327,8273,0,na,255.1027526855,1249.485961914
02/02/2022, 13:15:47.493,1643825748.466,8273,0,na,272.0106201172,1249.885131836
02/02/2022, 13:16:08.502,1643825768.567,8273,0,na,283.3611450195,1250.000976563
02/02/2022, 13:16:08.502,1643825769.258,8273,0,na,283.3611450195,1250.000976563
02/02/2022, 13:18:10.551,1643825891.275,8273,0,na,349.7353210449,1250.467041016
02/02/2022, 13:18:40.562,1643825920.922,8273,0,na,365.9235839844,1246.369628906
02/02/2022, 13:20:08.592,1643826009.105,8273,0,na,377.5181884766,1240.915283203
02/02/2022, 13:20:17.595,1643826017.865,8273,0,na,381.3182678223,1237.267456055
02/02/2022, 13:21:19.624,1643826080.621,8273,0,na,384.245880127,1234.26574707
02/02/2022, 13:21:37.628,1643826097.928,8273,0,na,383.5983276367,1234.337158203
02/02/2022, 13:21:55.638,1643826115.796,8273,0,na,376.3931884766,1240.061279297
02/02/2022, 13:26:10.720,1643826370.734,8273,0,na,380.9448547363,1239.783935547
02/02/2022, 13:27:40.748,1643826461.13,8273,0,na,381.7912902832,1239.76574707
02/02/2022, 13:28:09.759,1643826490.285,8273,0,na,381.7999267578,1238.776245117
02/02/2022, 13:28:36.770,1643826517.127,8273,0,na,381.1025695801,1239.061157227
02/02/2022, 13:29:26.784,1643826567.397,8273,0,na,381.4606018066,1238.66418457
02/02/2022, 13:33:20.877,1643826801.157,8273,0,na,381.3432617188,1238.448364258
02/02/2022, 13:34:52.921,1643826893.035,8273,0,na,381.5785217285,1239.152954102
02/02/2022, 13:35:43.316,1643826943.628,8273,0,na,381.5902709961,1238.859985352
02/02/2022, 13:35:46.316,1643826946.754,8273,0,na,381.7760314941,1238.807617188
02/02/2022, 13:35:47.316,1643826947.502,8273,0,na,381.7874450684,1238.829467773
02/02/2022, 13:40:40.417,1643827240.478,8273,0,na,420.2507629395,1214.808349609
02/02/2022, 13:41:41.439,1643827301.942,8273,0,na,424.5425720215,1214.57421875
02/02/2022, 13:45:16.541,1643827516.927,8273,0,na,424.0367736816,1213.854858398
02/02/2022, 13:46:23.565,1643827583.955,8273,0,na,426.4107666016,1213.155029297
02/02/2022, 13:49:09.629,1643827749.804,8273,0,na,427.0121459961,1215.438354492
02/02/2022, 13:49:49.641,1643827790.398,8273,0,na,430.4715270996,1213.008666992
02/02/2022, 13:53:34.733,1643828015.363,8273,0,na,422.9496765137,1216.005004883
02/02/2022, 13:59:33.862,1643828374.246,8273,0,na,425.8456726074,1214.846313477
02/02/2022, 14:02:25.929,1643828546.649,8273,0,na,424.8806152344,1215.556762695
02/02/2022, 14:03:05.941,1643828586.779,8273,0,na,425.312286377,1214.659057617
02/02/2022, 14:07:15.032,1643828835.689,8273,0,na,426.5033569336,1214.236938477
02/02/2022, 14:07:44.044,1643828864.934,8273,0,na,424.8086242676,1215.378173828
02/02/2022, 14:08:14.060,1643828894.267,8273,0,na,424.7813110352,1215.198364258
02/02/2022, 14:09:29.095,1643828969.348,8273,0,na,425.6711120605,1215.679077148
02/02/2022, 14:13:02.531,1643829182.757,8273,0,na,425.7141723633,1215.883056641
02/02/2022, 14:17:04.611,1643829425.299,8273,0,na,425.5745544434,1213.74206543
02/02/2022, 14:18:28.796,1643829509.628,8273,0,na,425.1549377441,1215.982910156
02/02/2022, 14:18:38.800,1643829519.792,8273,0,na,423.2663574219,1216.672607422
02/02/2022, 14:18:46.801,1643829526.909,8273,0,na,422.8574829102,1216.020629883
02/02/2022, 14:18:59.806,1643829540.43,8273,0,na,425.4846801758,1213.343505859
02/02/2022, 14:20:40.837,1643829641.769,8273,0,na,424.8684082031,1215.372802734
02/02/2022, 14:21:59.991,1643829720.597,8273,0,na,425.15625,1214.007202148
02/02/2022, 14:26:15.099,1643829975.705,8273,0,na,422.40234375,1218.447998047
02/02/2022, 14:28:30.158,1643830110.417,8273,0,na,424.1783752441,1215.056396484
02/02/2022, 14:28:50.167,1643830130.893,8273,0,na,426.3417663574,1213.311767578
02/02/2022, 14:29:05.175,1643830145.952,8273,0,na,427.0926513672,1214.132446289
02/02/2022, 14:30:34.210,1643830234.216,8273,0,na,427.2548828125,1212.809326172
02/02/2022, 14:33:18.271,1643830398.816,8273,0,na,423.7906494141,1216.531616211
02/02/2022, 14:33:18.271,1643830398.816,8273,0,na,423.7906494141,1216.531616211
02/02/2022, 14:34:29.445,1643830470.166,8273,2096,Run 12 1505 CMB-5-Swirl Test - 100pct Load Â  8pct Swirl Valve Stroke,425.3940124512,1214.587402344
02/02/2022, 14:35:28.599,1643830529.334,8273,0,na,425.0146179199,1213.877075195
02/02/2022, 14:37:30.645,1643830650.96,8273,0,na,426.7202453613,1213.290039063
02/02/2022, 14:37:45.651,1643830666.625,8273,0,na,427.7877502441,1213.775756836
02/02/2022, 14:39:13.686,1643830753.898,8273,0,na,423.3480224609,1214.650878906
02/02/2022, 14:42:13.759,1643830934.479,8273,0,na,430.2803955078,1210.284545898
02/02/2022, 14:42:19.761,1643830940.208,8273,0,na,430.1366882324,1211.093261719
02/02/2022, 14:44:27.809,1643831068.552,8273,0,na,430.7627563477,1198.633789063
02/02/2022, 14:46:12.845,1643831173.46,8273,0,na,430.4954223633,1199.848022461
02/02/2022, 14:47:04.860,1643831225.762,8273,0,na,431.1747131348,1198.589233398
02/02/2022, 14:48:18.888,1643831299.212,8273,0,na,430.7987365723,1200.346191406
02/02/2022, 14:51:56.388,1643831517.003,8273,0,na,430.8562927246,1195.152099609
02/02/2022, 14:52:15.396,1643831536.201,8273,0,na,431.0073852539,1186.419799805
02/02/2022, 14:53:02.414,1643831582.978,8273,0,na,430.7146911621,1179.671875
02/02/2022, 14:53:21.421,1643831601.532,8273,0,na,430.2983703613,1179.171386719
02/02/2022, 14:54:02.437,1643831643.089,8273,0,na,430.2761535645,1180.294311523
02/02/2022, 14:54:33.446,1643831674.288,8273,0,na,430.6432800293,1178.84753418
02/02/2022, 14:54:58.458,1643831698.605,8273,0,na,430.5587463379,1179.473022461
02/02/2022, 14:55:00.459,1643831700.935,8273,0,na,430.7607116699,1179.838256836
02/02/2022, 14:55:16.465,1643831716.899,8273,0,na,430.4766235352,1179.701538086
02/02/2022, 14:57:41.529,1643831862.507,8273,0,na,431.2584533691,1178.137207031
02/02/2022, 14:58:43.556,1643831923.895,8273,0,na,431.2344970703,1179.283081055
02/02/2022, 14:58:43.556,1643831924.085,8273,0,na,431.2344970703,1179.283081055
02/02/2022, 15:01:08.750,1643832068.906,8273,0,na,430.9399414063,1178.424926758
02/02/2022, 15:02:51.782,1643832172.3,8273,0,na,430.4625244141,1169.206665039
02/02/2022, 15:03:35.803,1643832215.817,8273,0,na,430.1954650879,1171.756958008
02/02/2022, 15:03:52.807,1643832233.099,8273,0,na,430.4284667969,1171.456420898
02/02/2022, 15:04:31.817,1643832272.496,8273,0,na,430.8984680176,1171.348999023
02/02/2022, 15:05:18.833,1643832319.728,8273,0,na,431.3712768555,1169.913330078
02/02/2022, 15:09:33.056,1643832573.954,8273,0,na,430.3369140625,1166.063720703
02/02/2022, 15:11:59.112,1643832720.11,8273,0,na,430.5661315918,1163.325317383
02/02/2022, 15:13:13.144,1643832793.675,8273,0,na,430.7398681641,1163.319458008
02/02/2022, 15:13:31.153,1643832811.665,8273,0,na,431.0844116211,1163.972045898
02/02/2022, 15:13:33.153,1643832813.523,8273,0,na,430.9034729004,1164.172363281
02/02/2022, 15:15:03.200,1643832903.473,8273,0,na,430.8898010254,1164.337768555
02/02/2022, 15:15:17.208,1643832917.358,8273,0,na,430.6674499512,1163.981933594
02/02/2022, 15:16:58.425,1643833018.575,8273,0,na,431.3024597168,1164.828735352
02/02/2022, 15:19:54.495,1643833194.857,8273,0,na,440.1654052734,1187.560791016
02/02/2022, 15:20:02.500,1643833202.988,8273,0,na,440.1976013184,1187.473266602
02/02/2022, 15:20:49.516,1643833250.373,8273,0,na,441.361541748,1188.041503906
02/02/2022, 15:21:20.531,1643833281.155,8273,0,na,444.538269043,1197.020019531
02/02/2022, 15:21:42.540,1643833303.306,8273,0,na,445.1664733887,1198.142456055
02/02/2022, 15:22:32.558,1643833353.191,8273,0,na,445.1680603027,1198.645019531
02/02/2022, 15:24:34.595,1643833475.158,8273,0,na,444.6774291992,1200.859985352
02/02/2022, 15:25:15.615,1643833516.107,8273,0,na,445.1148071289,1201.088867188
02/02/2022, 15:25:42.623,1643833543.357,8273,0,na,445.2388305664,1200.948242188
02/02/2022, 15:26:32.641,1643833593.476,8273,0,na,445.0226745605,1201.467407227
02/02/2022, 15:26:43.647,1643833604.22,8273,0,na,445.0859375,1202.132202148
02/02/2022, 15:26:52.650,1643833612.905,8273,0,na,444.4067077637,1202.533569336
02/02/2022, 15:27:24.663,1643833645.368,8273,0,na,444.9818725586,1201.922851563
02/02/2022, 15:27:58.673,1643833678.973,8273,2101,Run 12 1510 TAR-26-TurbineDiffuser Performance Mach Number GT IGV -2deg Â 445MW,445.2427368164,1202.645629883
02/02/2022, 15:28:14.754,1643833695.485,8273,0,na,445.4967041016,1202.349365234
02/02/2022, 15:28:29.761,1643833710.252,8273,0,na,445.1850585938,1202.022216797
02/02/2022, 15:29:17.781,1643833758.303,8273,0,na,444.7640686035,1195.197998047
02/02/2022, 15:30:31.808,1643833832.422,8273,0,na,444.7830200195,1191.616210938
02/02/2022, 15:31:17.826,1643833877.926,8273,0,na,444.8197937012,1195.441650391
02/02/2022, 15:31:57.841,1643833918.479,8273,0,na,444.964263916,1196.315185547
02/02/2022, 15:31:58.841,1643833919.261,8273,0,na,444.9397277832,1195.974609375
02/02/2022, 15:33:07.865,1643833988.236,8273,0,na,445.3008422852,1196.013305664
02/02/2022, 15:33:11.866,1643833992.144,8273,0,na,445.1809692383,1196.567138672
02/02/2022, 15:33:20.869,1643834001.473,8273,0,na,445.212097168,1196.006103516
02/02/2022, 15:33:46.878,1643834027.266,8273,0,na,445.2862548828,1195.992797852
02/02/2022, 15:34:27.891,1643834068.833,8273,0,na,445.3752441406,1195.002441406
02/02/2022, 15:35:11.914,1643834112.619,8273,0,na,445.1559753418,1197.186035156
02/02/2022, 15:35:30.922,1643834131.089,8273,0,na,444.9508666992,1196.133911133
02/02/2022, 15:35:49.932,1643834150.495,8273,0,na,445.1542053223,1196.208496094
02/02/2022, 15:37:05.964,1643834226.413,8273,0,na,444.962310791,1196.732055664
02/02/2022, 15:39:21.195,1643834361.839,8273,0,na,444.5112915039,1193.609375
02/02/2022, 15:39:55.209,1643834395.59,8273,0,na,444.2775878906,1193.561157227
02/02/2022, 15:40:35.224,1643834435.833,8273,0,na,443.9990539551,1197.034545898
02/02/2022, 15:40:42.226,1643834443.121,8273,0,na,444.308013916,1196.564331055
02/02/2022, 15:40:56.232,1643834456.283,8273,0,na,444.0474243164,1196.327026367
02/02/2022, 15:42:47.271,1643834567.408,8273,0,na,444.0676879883,1197.549682617
02/02/2022, 15:42:49.271,1643834569.307,8273,0,na,443.9816894531,1197.496337891
02/02/2022, 15:43:12.280,1643834592.864,8273,0,na,445.30078125,1199.012207031
02/02/2022, 15:43:24.284,1643834604.817,8273,0,na,445.6997375488,1199.588867188
02/02/2022, 15:44:22.307,1643834662.747,8273,0,na,446.7284240723,1201.782592773
02/02/2022, 15:44:36.312,1643834676.707,8273,0,na,446.4512329102,1202.545532227
02/02/2022, 15:44:48.318,1643834688.999,8273,0,na,446.31640625,1202.731445313
02/02/2022, 15:45:19.329,1643834719.656,8273,0,na,446.4164123535,1203.812866211
02/02/2022, 15:46:14.353,1643834774.924,8273,0,na,446.4577026367,1203.623779297
02/02/2022, 15:46:38.365,1643834798.477,8273,2103,Run 12 1512 TAR-30-TurbineDiffuser Performance Mach Number Â GT IGV -10deg Â 444MW,446.419342041,1203.893920898
02/02/2022, 15:46:48.376,1643834808.819,8273,2103,Run 12 1512 TAR-30-TurbineDiffuser Performance Mach Number Â GT IGV -10deg Â 444MW,446.6670227051,1204.329711914
02/02/2022, 15:47:14.736,1643834835.511,8273,0,na,446.4453430176,1203.517333984
02/02/2022, 15:47:19.737,1643834840.634,8273,0,na,446.5732421875,1203.420776367
02/02/2022, 15:48:11.751,1643834892.542,8273,0,na,446.7804870605,1203.756958008
02/02/2022, 15:48:28.755,1643834909.528,8273,0,na,444.4030456543,1201.842407227
02/02/2022, 15:49:00.764,1643834941.438,8273,0,na,423.3070983887,1156.944091797
02/02/2022, 15:50:16.800,1643835017.26,8273,0,na,423.619354248,1162.419189453
02/02/2022, 15:50:29.802,1643835030.264,8273,0,na,423.4022216797,1159.509643555
02/02/2022, 15:52:02.839,1643835123.547,8273,0,na,423.9187927246,1186.370117188
02/02/2022, 15:53:00.859,1643835181.112,8273,0,na,425.033782959,1211.622436523
02/02/2022, 15:53:40.870,1643835221.756,8273,0,na,422.9140319824,1212.768554688
02/02/2022, 15:54:50.897,1643835291.051,8273,0,na,422.0444641113,1214.532958984
02/02/2022, 15:57:28.958,1643835449.084,8273,0,na,423.7132263184,1214.297241211
02/02/2022, 15:59:34.006,1643835574.61,8273,0,na,423.4778442383,1214.672241211
02/02/2022, 16:00:05.025,1643835605.979,8273,0,na,421.9627990723,1215.518676758
02/02/2022, 16:00:44.044,1643835644.823,8273,0,na,423.300567627,1214.893066406
02/02/2022, 16:03:11.108,1643835791.201,8273,0,na,422.9164428711,1215.999633789
02/02/2022, 16:04:35.142,1643835875.738,8273,0,na,421.9875793457,1215.525146484
02/02/2022, 16:09:13.259,1643836153.406,8273,0,na,422.6778259277,1215.072631836
02/02/2022, 16:13:33.363,1643836413.811,8273,0,na,422.8703613281,1215.697143555
02/02/2022, 16:15:13.409,1643836513.495,8273,0,na,423.0641784668,1215.011352539
02/02/2022, 16:15:45.423,1643836545.787,8273,0,na,423.7012023926,1215.378051758
02/02/2022, 16:17:24.462,1643836644.996,8273,0,na,423.1424560547,1215.404785156
02/02/2022, 16:19:29.511,1643836770.331,8273,0,na,422.5502929688,1215.242919922
02/02/2022, 16:20:40.534,1643836840.815,8273,0,na,423.2708129883,1215.287719727
02/02/2022, 16:22:02.561,1643836923.213,8273,0,na,422.3295288086,1216.094604492
02/02/2022, 16:24:12.608,1643837053.119,8273,0,na,422.8550109863,1215.390258789
02/02/2022, 16:38:21.930,1643837902.526,8273,0,na,423.1500549316,1215.114746094
02/02/2022, 16:40:13.974,1643838014.448,8273,0,na,422.7633972168,1215.591674805
02/02/2022, 16:41:32.010,1643838092.432,8273,0,na,423.0849914551,1215.278442383
02/02/2022, 16:42:56.038,1643838176.334,8273,0,na,422.5445556641,1215.413208008
02/02/2022, 16:45:26.102,1643838326.701,8273,0,na,422.7816772461,1215.332885742
02/02/2022, 16:52:13.980,1643838734.157,8273,0,na,423.3010559082,1215.318481445
02/02/2022, 16:54:49.033,1643838889.209,8273,0,na,422.9899902344,1216.321655273
02/02/2022, 16:55:44.053,1643838944.639,8273,0,na,422.8761901855,1215.819091797
02/02/2022, 17:00:37.182,1643839238.075,8273,0,na,422.0205993652,1215.91784668
02/02/2022, 17:02:18.224,1643839338.281,8273,0,na,422.2489929199,1215.167724609
02/02/2022, 17:03:44.260,1643839424.914,8273,0,na,422.0707397461,1215.54284668
02/02/2022, 17:04:11.272,1643839452.168,8273,0,na,421.979675293,1216.687866211
02/02/2022, 17:05:39.301,1643839539.816,8273,0,na,422.5249328613,1215.301391602
02/02/2022, 17:09:02.380,1643839742.428,8273,0,na,423.3673095703,1215.211791992
02/02/2022, 17:11:52.449,1643839913.034,8273,0,na,422.3453063965,1215.229980469
02/02/2022, 17:23:23.702,1643840604.519,8273,0,na,423.8100585938,1215.310302734
02/02/2022, 17:24:15.724,1643840655.934,8273,0,na,423.3728942871,1215.073486328
02/02/2022, 17:27:28.804,1643840849.508,8273,0,na,422.7703857422,1215.840698242
02/02/2022, 17:28:48.835,1643840929.262,8273,0,na,423.9688110352,1215.311767578
02/02/2022, 17:29:12.844,1643840952.897,8273,0,na,423.1627197266,1215.860473633
02/02/2022, 17:31:14.035,1643841074.261,8273,0,na,423.2967224121,1215.738891602
02/02/2022, 17:33:22.093,1643841202.732,8273,0,na,422.0538024902,1215.759521484
02/02/2022, 17:34:33.129,1643841273.943,8273,0,na,423.6555786133,1215.59375
02/02/2022, 17:35:21.152,1643841321.604,8273,0,na,423.6298828125,1215.437133789
02/02/2022, 17:40:34.274,1643841634.62,8273,0,na,423.0695495605,1214.807495117
02/02/2022, 17:43:24.346,1643841805.013,8273,0,na,423.3153686523,1215.664916992
02/02/2022, 17:43:48.362,1643841828.421,8273,0,na,422.8691101074,1214.575073242
02/02/2022, 17:44:32.374,1643841872.73,8273,0,na,423.7702636719,1216.103393555
02/02/2022, 17:45:28.401,1643841928.602,8273,0,na,423.225769043,1215.374023438
02/02/2022, 17:47:12.439,1643842033.239,8273,0,na,424.0179138184,1215.021606445
02/02/2022, 17:48:43.477,1643842124.164,8273,0,na,422.1922302246,1215.649658203
02/02/2022, 17:52:49.985,1643842370.822,8273,0,na,422.356842041,1216.27746582
02/02/2022, 17:54:19.014,1643842459.534,8273,0,na,421.958190918,1216.020385742
02/02/2022, 17:55:51.047,1643842551.549,8273,0,na,423.7315979004,1214.959716797
02/02/2022, 17:56:22.056,1643842582.84,8273,0,na,422.9505004883,1214.943237305
02/02/2022, 17:56:55.067,1643842615.437,8273,0,na,421.6838684082,1215.915283203
02/02/2022, 17:58:43.116,1643842723.615,8273,0,na,423.0028076172,1215.378662109
02/02/2022, 17:59:45.138,1643842785.189,8273,0,na,423.1755981445,1215.827392578
02/02/2022, 18:00:14.152,1643842815.1,8273,0,na,422.3078918457,1215.688476563
02/02/2022, 18:00:51.168,1643842851.265,8273,0,na,424.0653076172,1215.171875
02/02/2022, 18:01:14.172,1643842874.44,8273,0,na,424.4000549316,1214.94140625
02/02/2022, 18:04:13.235,1643843053.795,8273,0,na,423.6563110352,1214.75378418
02/02/2022, 18:05:05.256,1643843106.246,8273,0,na,423.3647155762,1215.057495117
02/02/2022, 18:11:28.399,1643843488.633,8273,0,na,423.467590332,1215.075927734
02/02/2022, 18:12:37.418,1643843558.182,8273,0,na,424.1259460449,1215.738037109
02/02/2022, 18:16:04.506,1643843764.557,8273,0,na,422.083984375,1215.757324219
02/02/2022, 18:18:31.571,1643843911.725,8273,0,na,423.3311767578,1215.223266602
02/02/2022, 18:20:19.613,1643844020.058,8273,0,na,423.1272583008,1214.778320313
02/02/2022, 18:20:53.626,1643844053.88,8273,0,na,422.5512084961,1215.528076172
02/02/2022, 18:24:25.699,1643844265.907,8273,0,na,424.6278076172,1214.809082031
02/02/2022, 18:25:15.721,1643844316.376,8273,0,na,424.7368774414,1215.282714844
02/02/2022, 18:27:18.768,1643844439.279,8273,0,na,424.4408874512,1214.634887695
02/02/2022, 18:28:12.786,1643844493.299,8273,2108,Run 12 1517 EFR-13-FSFL 425MW Â EF Flow Variation Minus 1.5pps Â  6.0pps Flow,424.2272949219,1214.678588867
02/02/2022, 18:32:36.944,1643844757.465,8273,0,na,354.9546203613,1249.922119141
02/02/2022, 18:33:19.958,1643844800.558,8273,0,na,340.8229370117,1249.580932617
02/02/2022, 18:34:31.988,1643844872.508,8273,0,na,339.3095703125,1250.491210938
02/02/2022, 18:34:32.988,1643844873.819,8273,0,na,339.6892089844,1250.547241211
02/02/2022, 18:35:32.111,1643844932.909,8273,0,na,339.1490783691,1249.941162109
02/02/2022, 18:36:33.138,1643844993.973,8273,0,na,338.9162597656,1249.875732422
02/02/2022, 18:37:31.167,1643845051.826,8273,0,na,339.2030944824,1250.010620117
02/02/2022, 18:37:38.170,1643845058.62,8273,0,na,339.2075195313,1250.147338867
02/02/2022, 18:37:57.177,1643845077.215,8273,0,na,339.4947509766,1249.809570313
02/02/2022, 18:39:53.226,1643845193.911,8273,0,na,338.995880127,1249.530273438
02/02/2022, 18:40:39.239,1643845240.197,8273,0,na,339.2299804688,1249.366088867
02/02/2022, 18:40:47.241,1643845247.97,8273,0,na,339.1787414551,1250.197875977
02/02/2022, 18:42:13.268,1643845333.373,8273,0,na,339.4528808594,1250.79699707
02/02/2022, 18:42:54.285,1643845374.555,8273,0,na,339.197265625,1249.516113281
02/02/2022, 18:46:16.357,1643845576.449,8273,0,na,339.3308105469,1250.141479492
02/02/2022, 18:46:29.361,1643845589.68,8273,0,na,339.499420166,1250.600097656
02/02/2022, 18:47:16.383,1643845636.64,8273,0,na,339.1436462402,1249.980712891
02/02/2022, 18:48:43.426,1643845723.872,8273,0,na,339.6533813477,1250.410644531
02/02/2022, 18:50:50.476,1643845851.093,8273,0,na,339.6855163574,1250.236572266
02/02/2022, 18:54:45.769,1643846085.991,8273,0,na,339.7893066406,1250.075683594
